cluster_key,survivor_id,survivor_name,old_id,old_name,brand,category,weight,extracted_color,extracted_sizes,recipe_refs,inventory_refs
"bead||hareline||slotted tungsten 3.0mm||3.0mm",0a515573-fb3d-44af-b4e1-cc014396ae85,"Slotted Tungsten 3.0mm",a882f348-1f31-4859-90d6-9e4056331f63,"Slotted Tungsten 3.0mm Hot Pink",Hareline,bead,"3.0mm","Hot Pink","3.0mm",0,0
"bead||hareline||slotted tungsten 3.0mm||3.0mm",0a515573-fb3d-44af-b4e1-cc014396ae85,"Slotted Tungsten 3.0mm",ad25eb70-f8e4-4fdc-b5cb-d86fc628c8f4,"Slotted Tungsten 3.0mm Black Nickel",Hareline,bead,"3.0mm","Black Nickel","3.0mm",0,0
"bead||hareline||slotted tungsten 3.0mm||3.0mm",0a515573-fb3d-44af-b4e1-cc014396ae85,"Slotted Tungsten 3.0mm",ad7b98a1-b22e-4316-b648-a96d8eec4329,"Slotted Tungsten 3.0mm Hot Orange",Hareline,bead,"3.0mm","Hot Orange","3.0mm",0,0
"bead||hareline||slotted tungsten 3.0mm||3.0mm",0a515573-fb3d-44af-b4e1-cc014396ae85,"Slotted Tungsten 3.0mm",cae65542-46d5-4e72-9ccf-37da5cd29917,"Slotted Tungsten 3.0mm Olive Metallic",Hareline,bead,"3.0mm","Olive Metallic","3.0mm",0,0
"bead||hareline||slotted tungsten 3.0mm||3.0mm",0a515573-fb3d-44af-b4e1-cc014396ae85,"Slotted Tungsten 3.0mm",ecafeaab-403f-4348-9c03-d58be799749a,"Slotted Tungsten 3.0mm Matte Black",Hareline,bead,"3.0mm","Matte Black","3.0mm",0,0
"thread||veevus||veevus power thread 240d||240d",0c119079-330d-4a25-be1a-e6c66fab6c51,"Veevus Power Thread 240D",0c119079-330d-4a25-be1a-e6c66fab6c51,"Veevus Power Thread 240D Olive",Veevus,thread,"240D","olive","240D",0,0
"thread||veevus||veevus power thread 240d||240d",0c119079-330d-4a25-be1a-e6c66fab6c51,"Veevus Power Thread 240D",3ff5b673-994f-42af-879c-660eea8c0513,"Veevus Power Thread 240D Red",Veevus,thread,"240D","red","240D",0,0
"thread||veevus||veevus power thread 240d||240d",0c119079-330d-4a25-be1a-e6c66fab6c51,"Veevus Power Thread 240D",652b22a7-fbe3-4813-888a-4fc0623cb4cb,"Veevus Power Thread 240D White",Veevus,thread,"240D","white","240D",0,0
"thread||veevus||veevus power thread 240d||240d",0c119079-330d-4a25-be1a-e6c66fab6c51,"Veevus Power Thread 240D",7cdbeb90-8f75-4a66-b29e-dad2d657a655,"Veevus Power Thread 240D Fl. Hot Pink",Veevus,thread,"240D","fl. hot pink","240D",0,0
"thread||veevus||veevus power thread 240d||240d",0c119079-330d-4a25-be1a-e6c66fab6c51,"Veevus Power Thread 240D",7d62b9a8-c3f6-400d-a8a9-563ef66e8521,"Veevus Power Thread 240D Fl. Fire Orange",Veevus,thread,"240D","fl. fire orange","240D",0,0
"thread||veevus||veevus power thread 240d||240d",0c119079-330d-4a25-be1a-e6c66fab6c51,"Veevus Power Thread 240D",863bb7f5-acb6-46b6-be5e-766456d0708f,"Veevus Power Thread 240D Brown",Veevus,thread,"240D","brown","240D",0,0
"thread||veevus||veevus power thread 240d||240d",0c119079-330d-4a25-be1a-e6c66fab6c51,"Veevus Power Thread 240D",8cb65302-c91f-4891-9521-c071685de53f,"Veevus Power Thread 240D Gray",Veevus,thread,"240D","gray","240D",0,0
"thread||veevus||veevus power thread 240d||240d",0c119079-330d-4a25-be1a-e6c66fab6c51,"Veevus Power Thread 240D",bece2f42-5fba-44c2-85bb-5bed522d1575,"Veevus Power Thread 240D Fl. Chartreuse",Veevus,thread,"240D","fl. chartreuse","240D",0,0
"thread||veevus||veevus power thread 240d||240d",0c119079-330d-4a25-be1a-e6c66fab6c51,"Veevus Power Thread 240D",d624ea08-6188-462c-9eb6-212e70bacd45,"Veevus Power Thread 240D Black",Veevus,thread,"240D","black","240D",0,0
"thread||veevus||veevus power thread 240d||240d",0c119079-330d-4a25-be1a-e6c66fab6c51,"Veevus Power Thread 240D",d90e4fa4-a773-4b79-981c-bcc233bd6ad6,"Veevus Power Thread 240D Fl. Orange",Veevus,thread,"240D","fl. orange","240D",0,0
"bead||hareline||slotted tungsten 3.3mm||3.3mm",0da9180a-b432-4956-8f09-5cd7ad53e0a5,"Slotted Tungsten 3.3mm",0da9180a-b432-4956-8f09-5cd7ad53e0a5,"Slotted Tungsten 3.3mm Fluorescent Chartreuse",Hareline,bead,"3.3mm","Fluorescent Chartreuse","3.3mm",0,0
"bead||hareline||slotted tungsten 3.3mm||3.3mm",0da9180a-b432-4956-8f09-5cd7ad53e0a5,"Slotted Tungsten 3.3mm",34548c81-aee4-420b-b3b0-7d41c4e9c311,"Slotted Tungsten 3.3mm Silver",Hareline,bead,"3.3mm","Silver","3.3mm",0,0
"bead||hareline||slotted tungsten 3.3mm||3.3mm",0da9180a-b432-4956-8f09-5cd7ad53e0a5,"Slotted Tungsten 3.3mm",390c6f54-e43d-4d6a-a4c5-342e8f60fb89,"Slotted Tungsten 3.3mm Olive Metallic",Hareline,bead,"3.3mm","Olive Metallic","3.3mm",0,0
"bead||hareline||slotted tungsten 3.3mm||3.3mm",0da9180a-b432-4956-8f09-5cd7ad53e0a5,"Slotted Tungsten 3.3mm",b18b3b10-521d-4371-98e0-8cb75213ddd3,"Slotted Tungsten 3.3mm Gold",Hareline,bead,"3.3mm","Gold","3.3mm",0,0
"bead||hareline||slotted tungsten 3.3mm||3.3mm",0da9180a-b432-4956-8f09-5cd7ad53e0a5,"Slotted Tungsten 3.3mm",b2bb5d91-5ca3-457c-b69f-955bfe6597aa,"Slotted Tungsten 3.3mm Hot Pink",Hareline,bead,"3.3mm","Hot Pink","3.3mm",0,0
"bead||hareline||slotted tungsten 3.3mm||3.3mm",0da9180a-b432-4956-8f09-5cd7ad53e0a5,"Slotted Tungsten 3.3mm",bee88ade-fb97-44fd-b395-0f75b3da3723,"Slotted Tungsten 3.3mm Hot Orange",Hareline,bead,"3.3mm","Hot Orange","3.3mm",0,0
"bead||hareline||slotted tungsten 3.3mm||3.3mm",0da9180a-b432-4956-8f09-5cd7ad53e0a5,"Slotted Tungsten 3.3mm",c8a76126-3c42-4231-877f-da9f1dd0461c,"Slotted Tungsten 3.3mm Copper",Hareline,bead,"3.3mm","Copper","3.3mm",0,0
"bead||hareline||slotted tungsten 3.3mm||3.3mm",0da9180a-b432-4956-8f09-5cd7ad53e0a5,"Slotted Tungsten 3.3mm",cb5319e7-8248-4faf-adaf-cfeb75996016,"Slotted Tungsten 3.3mm Black Nickel",Hareline,bead,"3.3mm","Black Nickel","3.3mm",0,0
"bead||hareline||slotted tungsten 3.3mm||3.3mm",0da9180a-b432-4956-8f09-5cd7ad53e0a5,"Slotted Tungsten 3.3mm",e9354c72-8794-4dd9-aabf-17fbb93b08f9,"Slotted Tungsten 3.3mm Matte Black",Hareline,bead,"3.3mm","Matte Black","3.3mm",0,0
"bead||hareline||slotted tungsten 3.3mm||3.3mm",0da9180a-b432-4956-8f09-5cd7ad53e0a5,"Slotted Tungsten 3.3mm",ffba3ca3-bf2b-4bd4-87f8-dc5c717997ac,"Slotted Tungsten 3.3mm Fluorescent Red",Hareline,bead,"3.3mm","Fluorescent Red","3.3mm",0,0
"bead||hareline||slotted tungsten 2.5mm||2.5mm",11733e1e-d23b-479b-b592-bf8b34de63b4,"Slotted Tungsten 2.5mm",11733e1e-d23b-479b-b592-bf8b34de63b4,"Slotted Tungsten 2.5mm Matte Black",Hareline,bead,"2.5mm","Matte Black","2.5mm",0,0
"bead||hareline||slotted tungsten 2.5mm||2.5mm",11733e1e-d23b-479b-b592-bf8b34de63b4,"Slotted Tungsten 2.5mm",2ba7237d-daeb-40b3-8915-38acf6881cd6,"Slotted Tungsten 2.5mm Hot Orange",Hareline,bead,"2.5mm","Hot Orange","2.5mm",0,0
"bead||hareline||slotted tungsten 2.5mm||2.5mm",11733e1e-d23b-479b-b592-bf8b34de63b4,"Slotted Tungsten 2.5mm",3e3cc3f3-4c6c-48a0-aad9-0af91c0a45d6,"Slotted Tungsten 2.5mm Fluorescent Chartreuse",Hareline,bead,"2.5mm","Fluorescent Chartreuse","2.5mm",0,0
"bead||hareline||slotted tungsten 2.5mm||2.5mm",11733e1e-d23b-479b-b592-bf8b34de63b4,"Slotted Tungsten 2.5mm",50ba2ad9-da97-4274-8f45-33ff1cb3697b,"Slotted Tungsten 2.5mm Fluorescent Red",Hareline,bead,"2.5mm","Fluorescent Red","2.5mm",0,0
"bead||hareline||slotted tungsten 2.5mm||2.5mm",11733e1e-d23b-479b-b592-bf8b34de63b4,"Slotted Tungsten 2.5mm",84882506-0ada-4637-b593-f1e7c3a30d15,"Slotted Tungsten 2.5mm Black Nickel",Hareline,bead,"2.5mm","Black Nickel","2.5mm",0,0
"bead||hareline||slotted tungsten 2.5mm||2.5mm",11733e1e-d23b-479b-b592-bf8b34de63b4,"Slotted Tungsten 2.5mm",9ebb2f5f-925a-4c5f-a2a5-ec9663b54a7a,"Slotted Tungsten 2.5mm Gold",Hareline,bead,"2.5mm","Gold","2.5mm",0,0
"bead||hareline||slotted tungsten 2.5mm||2.5mm",11733e1e-d23b-479b-b592-bf8b34de63b4,"Slotted Tungsten 2.5mm",ad96cff0-f612-4a22-96c3-1e8d792e08bf,"Slotted Tungsten 2.5mm Copper",Hareline,bead,"2.5mm","Copper","2.5mm",0,0
"bead||hareline||slotted tungsten 2.5mm||2.5mm",11733e1e-d23b-479b-b592-bf8b34de63b4,"Slotted Tungsten 2.5mm",b4b471dc-c632-47d2-9868-9f66c491aa4e,"Slotted Tungsten 2.5mm Silver",Hareline,bead,"2.5mm","Silver","2.5mm",0,0
"bead||hareline||slotted tungsten 2.5mm||2.5mm",11733e1e-d23b-479b-b592-bf8b34de63b4,"Slotted Tungsten 2.5mm",b869d417-2c04-4f65-8601-a44af940a9ae,"Slotted Tungsten 2.5mm Hot Pink",Hareline,bead,"2.5mm","Hot Pink","2.5mm",0,0
"bead||hareline||slotted tungsten 2.5mm||2.5mm",11733e1e-d23b-479b-b592-bf8b34de63b4,"Slotted Tungsten 2.5mm",c1efcadb-bfe5-46b2-ae3b-6f330b2c4331,"Slotted Tungsten 2.5mm Olive Metallic",Hareline,bead,"2.5mm","Olive Metallic","2.5mm",0,0
"bead||hareline||slotted tungsten 2.0mm||2.0mm",119fc1f6-62ff-46d8-a7d2-f1531b655abe,"Slotted Tungsten 2.0mm",119fc1f6-62ff-46d8-a7d2-f1531b655abe,"Slotted Tungsten 2.0mm Copper",Hareline,bead,"2.0mm","Copper","2.0mm",0,0
"bead||hareline||slotted tungsten 2.0mm||2.0mm",119fc1f6-62ff-46d8-a7d2-f1531b655abe,"Slotted Tungsten 2.0mm",35f4a16c-4f62-4506-a10b-2d296aa20725,"Slotted Tungsten 2.0mm Hot Pink",Hareline,bead,"2.0mm","Hot Pink","2.0mm",0,0
"bead||hareline||slotted tungsten 2.0mm||2.0mm",119fc1f6-62ff-46d8-a7d2-f1531b655abe,"Slotted Tungsten 2.0mm",6d38047b-b70c-4c2b-97e3-555ce46d5d2f,"Slotted Tungsten 2.0mm Matte Black",Hareline,bead,"2.0mm","Matte Black","2.0mm",0,0
"bead||hareline||slotted tungsten 2.0mm||2.0mm",119fc1f6-62ff-46d8-a7d2-f1531b655abe,"Slotted Tungsten 2.0mm",73f3b9a8-2ebc-4cac-a241-614fc7e46615,"Slotted Tungsten 2.0mm Hot Orange",Hareline,bead,"2.0mm","Hot Orange","2.0mm",0,0
"bead||hareline||slotted tungsten 2.0mm||2.0mm",119fc1f6-62ff-46d8-a7d2-f1531b655abe,"Slotted Tungsten 2.0mm",88a3c45c-8cf3-443d-8800-5ffc9023c620,"Slotted Tungsten 2.0mm Fluorescent Chartreuse",Hareline,bead,"2.0mm","Fluorescent Chartreuse","2.0mm",0,0
"bead||hareline||slotted tungsten 2.0mm||2.0mm",119fc1f6-62ff-46d8-a7d2-f1531b655abe,"Slotted Tungsten 2.0mm",99371932-4f91-4edc-bcc3-be1717cfca92,"Slotted Tungsten 2.0mm Olive Metallic",Hareline,bead,"2.0mm","Olive Metallic","2.0mm",0,0
"bead||hareline||slotted tungsten 2.0mm||2.0mm",119fc1f6-62ff-46d8-a7d2-f1531b655abe,"Slotted Tungsten 2.0mm",a452c068-da98-42df-be93-d41b8d96b291,"Slotted Tungsten 2.0mm Silver",Hareline,bead,"2.0mm","Silver","2.0mm",0,0
"bead||hareline||slotted tungsten 2.0mm||2.0mm",119fc1f6-62ff-46d8-a7d2-f1531b655abe,"Slotted Tungsten 2.0mm",bee9486b-b7ca-4d7c-a651-8dd97327860e,"Slotted Tungsten 2.0mm Black Nickel",Hareline,bead,"2.0mm","Black Nickel","2.0mm",0,0
"bead||hareline||slotted tungsten 2.0mm||2.0mm",119fc1f6-62ff-46d8-a7d2-f1531b655abe,"Slotted Tungsten 2.0mm",cd24e2ac-2d49-42e5-b542-f51ddfd3c9af,"Slotted Tungsten 2.0mm Gold",Hareline,bead,"2.0mm","Gold","2.0mm",0,0
"bead||hareline||slotted tungsten 2.0mm||2.0mm",119fc1f6-62ff-46d8-a7d2-f1531b655abe,"Slotted Tungsten 2.0mm",efa1b570-fab8-4fa4-a402-0ec59d02590c,"Slotted Tungsten 2.0mm Fluorescent Red",Hareline,bead,"2.0mm","Fluorescent Red","2.0mm",0,0
"thread||veevus||veevus power thread 140d||140d",145cd7b2-a4d9-4e82-93b5-24c43e69bc9d,"Veevus Power Thread 140D",145cd7b2-a4d9-4e82-93b5-24c43e69bc9d,"Veevus Power Thread 140D Gray",Veevus,thread,"140D","gray","140D",0,0
"thread||veevus||veevus power thread 140d||140d",145cd7b2-a4d9-4e82-93b5-24c43e69bc9d,"Veevus Power Thread 140D",15b373ad-7fb4-48ed-a10d-791c7f1109ac,"Veevus Power Thread 140D Fl. Fire Orange",Veevus,thread,"140D","fl. fire orange","140D",0,0
"thread||veevus||veevus power thread 140d||140d",145cd7b2-a4d9-4e82-93b5-24c43e69bc9d,"Veevus Power Thread 140D",26e1870d-e108-4c66-9595-2d0a4ded3cf7,"Veevus Power Thread 140D Fl. Chartreuse",Veevus,thread,"140D","fl. chartreuse","140D",0,0
"thread||veevus||veevus power thread 140d||140d",145cd7b2-a4d9-4e82-93b5-24c43e69bc9d,"Veevus Power Thread 140D",5cffda3f-6b75-4488-b1c1-e27b68341e76,"Veevus Power Thread 140D White",Veevus,thread,"140D","white","140D",0,0
"thread||veevus||veevus power thread 140d||140d",145cd7b2-a4d9-4e82-93b5-24c43e69bc9d,"Veevus Power Thread 140D",9bb5b933-c32c-47d3-88b6-aefe1b893b76,"Veevus Power Thread 140D Fl. Hot Pink",Veevus,thread,"140D","fl. hot pink","140D",0,0
"thread||veevus||veevus power thread 140d||140d",145cd7b2-a4d9-4e82-93b5-24c43e69bc9d,"Veevus Power Thread 140D",a4a08d70-0b9e-43c0-ab6e-f7280154cf9a,"Veevus Power Thread 140D Red",Veevus,thread,"140D","red","140D",0,0
"thread||veevus||veevus power thread 140d||140d",145cd7b2-a4d9-4e82-93b5-24c43e69bc9d,"Veevus Power Thread 140D",b44ce098-fefd-4ad6-9022-af731474e8d5,"Veevus Power Thread 140D Olive",Veevus,thread,"140D","olive","140D",0,0
"thread||veevus||veevus power thread 140d||140d",145cd7b2-a4d9-4e82-93b5-24c43e69bc9d,"Veevus Power Thread 140D",ca6a59ca-2b6a-4f93-aa14-ec63f20af9e8,"Veevus Power Thread 140D Fl. Orange",Veevus,thread,"140D","fl. orange","140D",0,0
"thread||veevus||veevus power thread 140d||140d",145cd7b2-a4d9-4e82-93b5-24c43e69bc9d,"Veevus Power Thread 140D",d5725d9f-96b5-4d35-9f96-cc5d6e35ee7e,"Veevus Power Thread 140D Black",Veevus,thread,"140D","black","140D",0,0
"thread||veevus||veevus power thread 140d||140d",145cd7b2-a4d9-4e82-93b5-24c43e69bc9d,"Veevus Power Thread 140D",d6e7f1ae-e38e-48e7-aa40-d65b42817f74,"Veevus Power Thread 140D Brown",Veevus,thread,"140D","brown","140D",0,0
"bead||hareline||slotted tungsten 1.5mm||1.5mm",16334dc8-2aa9-4c52-80e5-1377dacdc1c9,"Slotted Tungsten 1.5mm",16334dc8-2aa9-4c52-80e5-1377dacdc1c9,"Slotted Tungsten 1.5mm Hot Orange",Hareline,bead,"1.5mm","Hot Orange","1.5mm",0,0
"bead||hareline||slotted tungsten 1.5mm||1.5mm",16334dc8-2aa9-4c52-80e5-1377dacdc1c9,"Slotted Tungsten 1.5mm",19227585-6863-482f-a228-af6b525428ec,"Slotted Tungsten 1.5mm Gold",Hareline,bead,"1.5mm","Gold","1.5mm",0,0
"bead||hareline||slotted tungsten 1.5mm||1.5mm",16334dc8-2aa9-4c52-80e5-1377dacdc1c9,"Slotted Tungsten 1.5mm",609cd276-5cc3-4844-a696-8590c48ae6c4,"Slotted Tungsten 1.5mm Fluorescent Chartreuse",Hareline,bead,"1.5mm","Fluorescent Chartreuse","1.5mm",0,0
"bead||hareline||slotted tungsten 1.5mm||1.5mm",16334dc8-2aa9-4c52-80e5-1377dacdc1c9,"Slotted Tungsten 1.5mm",665122d9-05c9-4c5c-a36f-ae5f902857e6,"Slotted Tungsten 1.5mm Black Nickel",Hareline,bead,"1.5mm","Black Nickel","1.5mm",0,0
"bead||hareline||slotted tungsten 1.5mm||1.5mm",16334dc8-2aa9-4c52-80e5-1377dacdc1c9,"Slotted Tungsten 1.5mm",782f172d-07fb-4282-a3d2-64371cce878d,"Slotted Tungsten 1.5mm Matte Black",Hareline,bead,"1.5mm","Matte Black","1.5mm",0,0
"bead||hareline||slotted tungsten 1.5mm||1.5mm",16334dc8-2aa9-4c52-80e5-1377dacdc1c9,"Slotted Tungsten 1.5mm",7a14e8e5-ce9f-4437-8835-428ee62921c1,"Slotted Tungsten 1.5mm Hot Pink",Hareline,bead,"1.5mm","Hot Pink","1.5mm",0,0
"bead||hareline||slotted tungsten 1.5mm||1.5mm",16334dc8-2aa9-4c52-80e5-1377dacdc1c9,"Slotted Tungsten 1.5mm",88fab621-5c85-4305-b8e1-4008c0a675fa,"Slotted Tungsten 1.5mm Silver",Hareline,bead,"1.5mm","Silver","1.5mm",0,0
"bead||hareline||slotted tungsten 1.5mm||1.5mm",16334dc8-2aa9-4c52-80e5-1377dacdc1c9,"Slotted Tungsten 1.5mm",95192abb-4a41-48fb-8c0b-ffb82ad96e65,"Slotted Tungsten 1.5mm Fluorescent Red",Hareline,bead,"1.5mm","Fluorescent Red","1.5mm",0,0
"bead||hareline||slotted tungsten 1.5mm||1.5mm",16334dc8-2aa9-4c52-80e5-1377dacdc1c9,"Slotted Tungsten 1.5mm",9e1063d8-2cf9-431b-bf4a-384db2f6c489,"Slotted Tungsten 1.5mm Copper",Hareline,bead,"1.5mm","Copper","1.5mm",0,0
"bead||hareline||slotted tungsten 1.5mm||1.5mm",16334dc8-2aa9-4c52-80e5-1377dacdc1c9,"Slotted Tungsten 1.5mm",d48db658-da49-46de-b219-0c0f584124fe,"Slotted Tungsten 1.5mm Olive Metallic",Hareline,bead,"1.5mm","Olive Metallic","1.5mm",0,0
"wire||utc||ultra wire large||",18e85fa2-be5e-4ae3-b82e-2fac5d2bc14a,"Ultra Wire Large",18e85fa2-be5e-4ae3-b82e-2fac5d2bc14a,"Ultra Wire Large Green",UTC,wire,"","green","large",0,0
"wire||utc||ultra wire large||",18e85fa2-be5e-4ae3-b82e-2fac5d2bc14a,"Ultra Wire Large",1a5043e9-2343-47fe-a9b2-017616b744cf,"Ultra Wire Large Chartreuse",UTC,wire,"","chartreuse","large",0,0
"wire||utc||ultra wire large||",18e85fa2-be5e-4ae3-b82e-2fac5d2bc14a,"Ultra Wire Large",2fc5f135-2da4-49b5-9352-1c68569990d7,"Ultra Wire Large Hot Orange",UTC,wire,"","hot orange","large",0,0
"wire||utc||ultra wire large||",18e85fa2-be5e-4ae3-b82e-2fac5d2bc14a,"Ultra Wire Large",5a7e63b1-d239-4967-aaba-c88bbf6d5e5d,"Ultra Wire Large Gold",UTC,wire,"","gold","large",0,0
"wire||utc||ultra wire large||",18e85fa2-be5e-4ae3-b82e-2fac5d2bc14a,"Ultra Wire Large",9a1c5974-b2c4-476b-98a5-f34fb2a80ea7,"Ultra Wire Large Wine",UTC,wire,"","wine","large",0,0
"wire||utc||ultra wire large||",18e85fa2-be5e-4ae3-b82e-2fac5d2bc14a,"Ultra Wire Large",9fe4b82d-60a1-4f07-8d13-0410284da010,"Ultra Wire Large Brown",UTC,wire,"","brown","large",0,0
"wire||utc||ultra wire large||",18e85fa2-be5e-4ae3-b82e-2fac5d2bc14a,"Ultra Wire Large",acfc4ee2-4be9-4a49-9f37-1bbb0214c5c1,"Ultra Wire Large Silver",UTC,wire,"","silver","large",0,0
"wire||utc||ultra wire large||",18e85fa2-be5e-4ae3-b82e-2fac5d2bc14a,"Ultra Wire Large",d3860255-4fab-4ba6-a91e-0939b5296a5a,"Ultra Wire Large Red",UTC,wire,"","red","large",0,0
"wire||utc||ultra wire large||",18e85fa2-be5e-4ae3-b82e-2fac5d2bc14a,"Ultra Wire Large",d5a9cd62-dcb3-445c-b50b-66c9f452043b,"Ultra Wire Large Copper",UTC,wire,"","copper","large",0,0
"wire||utc||ultra wire large||",18e85fa2-be5e-4ae3-b82e-2fac5d2bc14a,"Ultra Wire Large",edf75c20-e4fe-447f-b210-b1dffb51c6bb,"Ultra Wire Large Black",UTC,wire,"","black","large",0,0
"thread||veevus||veevus power thread 70d||70d",1a2e559f-91e6-43c8-97d6-302fd4bbfc17,"Veevus Power Thread 70D",1a2e559f-91e6-43c8-97d6-302fd4bbfc17,"Veevus Power Thread 70D Olive",Veevus,thread,"70D","olive","70D",0,0
"thread||veevus||veevus power thread 70d||70d",1a2e559f-91e6-43c8-97d6-302fd4bbfc17,"Veevus Power Thread 70D",5c2265d0-805a-417f-8cd6-786caa8626b1,"Veevus Power Thread 70D Black",Veevus,thread,"70D","black","70D",0,0
"thread||veevus||veevus power thread 70d||70d",1a2e559f-91e6-43c8-97d6-302fd4bbfc17,"Veevus Power Thread 70D",8b67b24c-2ce7-498b-9a88-f9cbcdc2c9d2,"Veevus Power Thread 70D Fl. Fire Orange",Veevus,thread,"70D","fl. fire orange","70D",0,0
"thread||veevus||veevus power thread 70d||70d",1a2e559f-91e6-43c8-97d6-302fd4bbfc17,"Veevus Power Thread 70D",916986d1-1d21-4a6f-b669-519a3dc42930,"Veevus Power Thread 70D White",Veevus,thread,"70D","white","70D",0,0
"thread||veevus||veevus power thread 70d||70d",1a2e559f-91e6-43c8-97d6-302fd4bbfc17,"Veevus Power Thread 70D",9368bf1c-b291-494b-a41e-ae129029ff52,"Veevus Power Thread 70D Fl. Orange",Veevus,thread,"70D","fl. orange","70D",0,0
"thread||veevus||veevus power thread 70d||70d",1a2e559f-91e6-43c8-97d6-302fd4bbfc17,"Veevus Power Thread 70D",94f9e93e-e3dc-4fe6-b952-a4383e5ae16b,"Veevus Power Thread 70D Fl. Hot Pink",Veevus,thread,"70D","fl. hot pink","70D",0,0
"thread||veevus||veevus power thread 70d||70d",1a2e559f-91e6-43c8-97d6-302fd4bbfc17,"Veevus Power Thread 70D",b1a34177-750f-4a30-b1ad-9e4d0b8ad541,"Veevus Power Thread 70D Fl. Chartreuse",Veevus,thread,"70D","fl. chartreuse","70D",0,0
"thread||veevus||veevus power thread 70d||70d",1a2e559f-91e6-43c8-97d6-302fd4bbfc17,"Veevus Power Thread 70D",bcf277da-5cfb-4525-81b7-e30d07bf5aa3,"Veevus Power Thread 70D Gray",Veevus,thread,"70D","gray","70D",0,0
"thread||veevus||veevus power thread 70d||70d",1a2e559f-91e6-43c8-97d6-302fd4bbfc17,"Veevus Power Thread 70D",cd18e359-94b5-480d-ac37-66efb33da699,"Veevus Power Thread 70D Brown",Veevus,thread,"70D","brown","70D",0,0
"thread||veevus||veevus power thread 70d||70d",1a2e559f-91e6-43c8-97d6-302fd4bbfc17,"Veevus Power Thread 70D",f2fd24bf-43e0-4bec-bcf2-9d1be61d1ff4,"Veevus Power Thread 70D Red",Veevus,thread,"70D","red","70D",0,0
"feather||whiting farms||100s saddle hackle||",1d549eea-033e-4f76-adc9-328b59bdbe7e,"100s Saddle Hackle",1d549eea-033e-4f76-adc9-328b59bdbe7e,"100s Saddle Hackle White",Whiting Farms,feather,"","white","",0,0
"feather||whiting farms||100s saddle hackle||",1d549eea-033e-4f76-adc9-328b59bdbe7e,"100s Saddle Hackle",335acd84-0e93-4a47-82a7-6fa383be1e68,"100s Saddle Hackle Brown",Whiting Farms,feather,"","brown","",0,0
"feather||whiting farms||100s saddle hackle||",1d549eea-033e-4f76-adc9-328b59bdbe7e,"100s Saddle Hackle",507d0ea0-36d7-4df7-b0d9-7417461baf91,"100s Saddle Hackle Ginger",Whiting Farms,feather,"","ginger","",0,0
"feather||whiting farms||100s saddle hackle||",1d549eea-033e-4f76-adc9-328b59bdbe7e,"100s Saddle Hackle",5e431e3d-c737-431a-b88b-2b61b8a3770d,"100s Saddle Hackle Cream",Whiting Farms,feather,"","cream","",0,0
"feather||whiting farms||100s saddle hackle||",1d549eea-033e-4f76-adc9-328b59bdbe7e,"100s Saddle Hackle",795ef709-5a6f-4033-ae61-ac09e0d86d74,"100s Saddle Hackle Badger",Whiting Farms,feather,"","badger","",0,0
"feather||whiting farms||100s saddle hackle||",1d549eea-033e-4f76-adc9-328b59bdbe7e,"100s Saddle Hackle",a5e57af5-b19f-4812-8e3a-c9f34248a129,"100s Saddle Hackle Black",Whiting Farms,feather,"","black","",0,0
"feather||whiting farms||100s saddle hackle||",1d549eea-033e-4f76-adc9-328b59bdbe7e,"100s Saddle Hackle",bd1674fc-2364-48c5-bf28-1be6b27e42aa,"100s Saddle Hackle Dun",Whiting Farms,feather,"","dun","",0,0
"feather||whiting farms||100s saddle hackle||",1d549eea-033e-4f76-adc9-328b59bdbe7e,"100s Saddle Hackle",cccbfdf7-fee5-4902-b6bd-96b6d378ae16,"100s Saddle Hackle Grizzly",Whiting Farms,feather,"","grizzly","",0,0
"feather||whiting farms||100s saddle hackle||",1d549eea-033e-4f76-adc9-328b59bdbe7e,"100s Saddle Hackle",d7d94be1-47e0-4ae6-943a-0d4547e85bd8,"100s Saddle Hackle Furnace",Whiting Farms,feather,"","furnace","",0,0
"feather||whiting farms||100s saddle hackle||",1d549eea-033e-4f76-adc9-328b59bdbe7e,"100s Saddle Hackle",f0a297e7-001c-44e3-850f-e7c357abac9e,"100s Saddle Hackle Coachman Brown",Whiting Farms,feather,"","coachman brown","",0,0
"dubbing||wapsi||slf dubbing||",1df73f12-81af-41e5-bd1b-041f34063b4d,"SLF Dubbing",1df73f12-81af-41e5-bd1b-041f34063b4d,"SLF Dubbing Black",Wapsi,dubbing,"","black","",0,0
"dubbing||wapsi||slf dubbing||",1df73f12-81af-41e5-bd1b-041f34063b4d,"SLF Dubbing",355e7618-59df-454a-b96d-d3282e05dd2b,"SLF Dubbing Squirrel",Wapsi,dubbing,"","squirrel","",0,0
"dubbing||wapsi||slf dubbing||",1df73f12-81af-41e5-bd1b-041f34063b4d,"SLF Dubbing",7c5de2ad-efcf-40e1-a335-f6c191ea3f63,"SLF Dubbing Pheasant Tail",Wapsi,dubbing,"","pheasant tail","",0,0
"dubbing||wapsi||slf dubbing||",1df73f12-81af-41e5-bd1b-041f34063b4d,"SLF Dubbing",91e11445-1788-4300-a826-4ecb219bcf41,"SLF Dubbing Fiery Brown",Wapsi,dubbing,"","fiery brown","",0,0
